StationID, CoordinateX, CoordinateY, 2020-2024, 2025-2029, 2030-2034, 2035-2039, 2040-2044
N3311, -71.2793998122, 41.7786555007, 1, 1, 1, 1, 1
N3312, -70.9617407889, 41.7799007217, 1, 1, 1, 1, 1
N3313, -70.543490744, 41.780833102, 0, 0, 0, 1, 1
N3314, -70.5921537443, 41.7516910981, 1, 1, 1, 1, 1
N3315, -70.2520187674, 41.6867773736, 0, 0, 0, 0, 0
N3316, -71.4245097176, 41.7818140807, 1, 1, 1, 1, 1
N3317, -72.5676267388, 41.7833351085, 0, 0, 0, 0, 4
N3318, -70.7319417272, 41.7837310827, 0, 0, 0, 0, 0
N3319, -70.7292147355, 41.7829300925, 0, 1, 1, 1, 1
N3320, -72.4541817305, 41.7860890979, 0, 0, 0, 1, 1
N3321, -71.4338607424, 41.7864220764, 1, 1, 1, 1, 1
N3322, -107.266118728, 41.7833621062, 0, 2, 3, 4, 5
N3323, -73.1086811804, 41.7918959376, 0, 0, 0, 1, 1
N3324, -71.7944007178, 41.7939820914, 0, 0, 0, 0, 1
N3325, -69.9846717071, 41.7990041018, 0, 1, 1, 1, 1
N3326, -88.0488327368, 41.8096690837, 0, 0, 6, 8, 10
N3327, -72.8311377354, 41.8098220736, 0, 0, 0, 0, 0
N3328, -88.3815715166, 41.7947706682, 1, 2, 2, 3, 3
N3329, -71.4399357276, 41.8137370725, 1, 1, 1, 1, 1
N3330, -71.4146547254, 41.8160680901, 1, 1, 1, 1, 1
N3331, -72.8673357454, 41.8167340884, 0, 0, 0, 0, 0
N3332, -80.175234212, 41.8185863555, 2, 5, 8, 12, 15
N3333, -72.6644937272, 41.8185970943, 1, 1, 1, 1, 1
N3334, -71.5125117343, 41.8202350718, 0, 0, 0, 0, 0
N3335, -89.3677759144, 41.822886212, 2, 3, 4, 5, 6
N3336, -71.4190647337, 41.8260400742, 1, 1, 1, 1, 1
N3337, -80.7653667198, 41.8279660758, 2, 4, 6, 7, 8
N3338, -71.5158597277, 41.8284790841, 0, 0, 0, 0, 0
N3339, -71.6564931813, 41.829594998, 1, 1, 1, 1, 1
N3340, -71.4152487294, 41.8363990762, 1, 1, 1, 1, 1
N3341, -83.4229151885, 41.8397604335, 3, 3, 4, 6, 6
N3342, -87.9194937079, 41.844634089, 0, 0, 0, 0, 0
N3343, -87.6430677065, 41.8477120996, 1, 1, 1, 1, 1
N3344, -87.6131427115, 41.8491880886, 0, 1, 1, 1, 1
N3345, -87.9334527284, 41.8529500966, 0, 4, 4, 4, 5
N3346, -70.8784653274, 41.8604060834, 1, 1, 1, 1, 1
N3347, -87.9168027142, 41.8693390861, 2, 2, 2, 2, 2
N3348, -71.0555007438, 41.8721290736, 1, 1, 1, 1, 1
N3349, -87.9069927195, 41.8736321024, 0, 0, 0, 0, 0
N3350, -87.6457047463, 41.8757830892, 1, 2, 3, 3, 4
N3351, -87.9190257384, 41.8777180894, 1, 1, 2, 2, 2
N3352, -86.6015421183, 41.8810186859, 0, 0, 0, 0, 36
N3353, -75.726825627, 41.8893215561, 2, 3, 6, 8, 10
N3354, -112.541479213, 41.8973129786, 0, 0, 0, 0, 0
N3355, -104.905722606, 41.8993868278, 1, 2, 3, 4, 5
N3356, -88.6876993822, 41.9007724394, 1, 1, 1, 2, 2
N3357, -87.9199617196, 41.9038000817, 1, 1, 1, 1, 2
N3358, -72.2770552029, 41.9047033599, 2, 2, 3, 4, 4
N3359, -89.0202387409, 41.9050330855, 2, 2, 4, 5, 6
N3360, -73.0552197232, 41.9156440712, 0, 0, 1, 1, 1
N3361, -93.5702936229, 41.9189206414, 2, 3, 3, 4, 5
N3362, -74.8472678161, 41.9261887751, 0, 0, 0, 0, 0
N3363, -73.7539177229, 41.9408770082, 1, 1, 1, 1, 1
N3364, -70.6708195688, 41.941318185, 0, 0, 1, 1, 1
N3365, -71.4758817107, 41.9430041063, 1, 1, 1, 1, 1
N3366, -80.4503681385, 41.943192507, 2, 5, 8, 12, 17
N3367, -74.0273907194, 41.9432470905, 0, 0, 0, 0, 0
N3368, -74.0113167102, 41.9326811024, 1, 1, 1, 1, 1
N3369, -74.0277507387, 41.9445070928, 1, 1, 1, 1, 1
N3370, -71.0212827324, 41.9452000906, 1, 1, 1, 1, 1
N3371, -74.0267877168, 41.948206106, 0, 0, 0, 0, 0
N3372, -83.6695175709, 41.951351698, 3, 3, 5, 7, 9
N3373, -72.5969995168, 41.9552049593, 1, 1, 1, 1, 1
N3374, -71.3042157335, 41.9554420998, 0, 0, 1, 1, 1
N3375, -88.0266477453, 41.9591501116, 0, 3, 3, 3, 3
N3376, -87.7430487459, 41.9604911087, 2, 3, 5, 8, 9
N3377, -122.597852893, 41.962637526, 2, 3, 4, 6, 7
N3378, -96.1016010472, 41.9682259519, 1, 2, 2, 2, 3
N3379, -71.861550719, 41.9764731469, 0, 0, 1, 1, 1
N3380, -87.9016107313, 41.9802190921, 1, 1, 1, 1, 1
N3381, -87.8698137317, 41.9836660784, 0, 0, 0, 0, 0
N3382, -87.8521287417, 41.9841070925, 0, 0, 0, 1, 1
N3383, -87.8675637089, 41.9904341028, 2, 3, 5, 7, 7
N3384, -83.3267667179, 41.9926030886, 2, 4, 6, 8, 13
N3385, -75.1597796766, 41.9955128684, 2, 5, 8, 13, 16
N3386, -71.5942167331, 42.0175409723, 1, 1, 1, 1, 1
N3387, -84.9743234059, 42.0182143037, 0, 4, 8, 11, 14
N3388, -71.2565157119, 42.0262180964, 0, 0, 0, 0, 0
N3389, -80.1225597425, 42.0316990776, 3, 9, 17, 27, 34
N3390, -112.214256887, 42.0449700519, 0, 1, 2, 2, 2
N3391, -75.4149837101, 42.0511750773, 1, 1, 1, 1, 1
N3392, -91.698390586, 42.0546697834, 0, 0, 0, 0, 0
N3393, -88.0281597314, 42.0578081107, 0, 0, 0, 0, 7
N3394, -112.896565438, 42.0623222208, 0, 0, 0, 0, 9
N3395, -71.0622485783, 42.0703406616, 1, 1, 1, 1, 1
N3396, -75.6054138521, 42.055984916, 2, 3, 4, 6, 8
N3397, -88.3459480115, 42.0854618382, 2, 4, 4, 5, 7
N3398, -87.7596286373, 42.0887164784, 0, 4, 8, 12, 15
N3399, -76.2739835884, 42.0888755819, 0, 0, 0, 0, 0
N3400, -76.5776158866, 42.0007931191, 2, 2, 3, 4, 5
N3401, -89.0219797115, 42.0960913949, 2, 5, 8, 12, 16
N3402, -78.6310527154, 42.0882190742, 1, 1, 1, 1, 1
N3403, -78.6263097287, 42.0967871077, 1, 1, 2, 2, 2
N3404, -75.817553737, 42.0979750726, 2, 2, 4, 5, 6
N3405, -71.446169462, 42.1029064709, 1, 1, 1, 1, 1
N3406, -71.7043827485, 42.104185091, 1, 1, 1, 1, 1
N3407, -72.6002967237, 42.1055440871, 1, 1, 1, 2, 2
N3408, -83.3778029437, 42.1070174041, 0, 3, 5, 7, 8
N3409, -80.1223797118, 42.1084151107, 1, 1, 1, 1, 1
N3410, -78.5236557369, 42.1020161052, 0, 0, 0, 0, 2
N3411, -70.776239716, 42.1141570751, 0, 0, 0, 0, 0
N3412, -75.9085077306, 42.1152460884, 2, 4, 4, 4, 4
N3413, -75.969212708, 42.1201061102, 0, 0, 0, 3, 4
N3414, -72.0591357205, 42.1301140924, 0, 0, 0, 0, 0
N3415, -72.6093327267, 42.1302940809, 1, 1, 1, 1, 1
N3416, -71.2225677256, 42.1312211048, 0, 0, 0, 0, 0
N3417, -72.6100977197, 42.1331561059, 1, 1, 1, 1, 1
N3418, -86.3680107415, 42.1347400872, 4, 10, 21, 33, 33
N3419, -79.1887737394, 42.1275400915, 0, 0, 0, 0, 0
N3420, -79.1135157385, 42.1393930796, 1, 1, 2, 2, 2
N3421, -75.901307735, 42.14068908, 0, 0, 6, 9, 12
N3422, -87.8760597473, 42.1490860824, 3, 6, 11, 17, 22
N3423, -78.7080567303, 42.1487441044, 1, 1, 1, 1, 1
N3424, -87.8732501609, 42.1509164374, 2, 3, 4, 6, 7
N3425, -122.643050714, 42.151201072, 0, 0, 0, 0, 0
N3426, -87.8742237399, 42.1528300922, 0, 0, 0, 0, 0
N3427, -72.6480417419, 42.1531901106, 0, 1, 1, 1, 1
N3428, -72.7313097292, 42.1443790937, 4, 10, 19, 33, 43
N3429, -88.014794714, 42.1536040839, 0, 0, 0, 1, 1
N3430, -78.922813736, 42.1128061009, 0, 0, 0, 0, 2
N3431, -78.7514367361, 42.1536670805, 1, 2, 2, 3, 3
N3432, -79.8863547416, 42.1559441009, 2, 4, 7, 10, 13
N3433, -79.7621277181, 42.1312481033, 1, 1, 1, 2, 2
N3434, -79.4740105571, 42.1568407115, 1, 1, 1, 1, 2
N3435, -72.6103441646, 42.1580270018, 0, 0, 0, 0, 0
N3436, -87.874259738, 42.1583380719, 2, 3, 5, 7, 9
N3437, -76.8419161507, 42.1612066323, 0, 0, 0, 0, 2
N3438, -72.5470707252, 42.161965089, 1, 1, 1, 4, 5
N3439, -83.2430487189, 42.1660060793, 1, 1, 1, 1, 1
N3440, -83.2657557193, 42.138637087, 0, 0, 0, 1, 1
N3441, -70.902717113, 42.1693853619, 1, 1, 1, 1, 1
N3442, -72.2991696948, 42.1702523192, 1, 1, 1, 1, 1
N3443, -93.5708302285, 42.1796303137, 2, 3, 5, 7, 9
N3444, -73.6584571959, 42.1831547811, 1, 1, 1, 1, 1
N3445, -77.1548727467, 42.1873000873, 1, 1, 2, 2, 3
N3446, -88.6496125468, 42.1889506446, 1, 1, 1, 2, 2
N3447, -105.00585641, 42.1956071601, 0, 0, 0, 0, 0
N3448, -71.8456557189, 42.1957240882, 0, 0, 2, 2, 2
N3449, -86.0071422383, 42.1902881541, 1, 2, 3, 3, 4
N3450, -72.6383577387, 42.2002510892, 1, 1, 1, 2, 2
N3451, -72.6206817069, 42.2024110755, 1, 1, 1, 1, 1
N3452, -71.0803677304, 42.2025101107, 1, 1, 1, 1, 1
N3453, -71.1401637243, 42.2074960825, 0, 0, 1, 1, 1
N3454, -96.2412275712, 42.2097933611, 2, 3, 5, 8, 10
N3455, -71.7817287405, 42.2100340862, 0, 0, 0, 0, 0
N3456, -75.5168994988, 42.2128362406, 1, 1, 1, 1, 1
N3457, -83.4128337344, 42.2223640864, 0, 0, 0, 0, 0
N3458, -71.0257917353, 42.2251090763, 0, 0, 0, 0, 0
N3459, -83.6856417173, 42.225406099, 0, 0, 0, 0, 0
N3460, -78.1652585249, 42.2023893866, 0, 0, 0, 0, 0
N3461, -71.0201307234, 42.2271250722, 1, 1, 1, 1, 1
N3462, -71.181680726, 42.2282950803, 1, 1, 1, 1, 1
N3463, -71.023226733, 42.2304551088, 1, 1, 1, 1, 1
N3464, -79.7802644043, 42.2333373514, 0, 0, 0, 0, 0
N3465, -73.9003893081, 42.2369703445, 0, 0, 0, 0, 26
N3466, -85.6376067213, 42.2380150815, 2, 4, 6, 8, 10
N3467, -73.0075537374, 42.2372024227, 2, 4, 7, 8, 11
N3468, -88.9602987143, 42.2486711053, 3, 7, 8, 12, 16
N3469, -83.185457708, 42.252298081, 0, 0, 0, 1, 1
N3470, -83.6838957465, 42.2544130697, 0, 0, 0, 0, 0
N3471, -88.0303197177, 42.2648981054, 1, 1, 1, 1, 1
N3472, -71.5644417333, 42.2666620752, 1, 1, 1, 1, 1
N3473, -83.2240137323, 42.2671570854, 1, 1, 1, 1, 1
N3474, -85.6538067228, 42.2686240739, 1, 1, 1, 1, 1
N3475, -71.7946617433, 42.2717560817, 0, 1, 1, 1, 1
N3476, -84.7161076076, 42.2636001552, 0, 0, 0, 4, 4
N3477, -84.4268997066, 42.2719631101, 0, 0, 0, 0, 0
N3478, -85.4107789063, 42.276856727, 3, 7, 13, 21, 26
N3479, -83.441768709, 42.2796040776, 3, 7, 13, 20, 26
N3480, -85.1787057272, 42.2682280997, 1, 2, 3, 4, 5
N3481, -72.6161727463, 42.2843471065, 2, 5, 9, 14, 17
N3482, -71.0428107251, 42.2855711108, 1, 1, 1, 1, 1
N3483, -71.7973617366, 42.2872720849, 7, 23, 48, 85, 114
N3484, -83.8050987141, 42.2878570894, 1, 1, 1, 1, 1
N3485, -71.5661697473, 42.2887750715, 1, 1, 1, 1, 1
N3486, -77.2192317397, 42.289036097, 1, 2, 3, 4, 5
N3487, -71.4787347361, 42.2967760996, 0, 0, 0, 0, 0
N3488, -84.9967887413, 42.2972981084, 4, 11, 23, 36, 47
N3489, -84.1164348469, 42.2976156842, 2, 3, 4, 5, 6
N3490, -83.7470217348, 42.3003310801, 0, 0, 0, 0, 0
N3491, -73.2899082954, 42.2974730454, 0, 0, 0, 0, 0
N3492, -91.9743990483, 42.3068609262, 1, 2, 3, 4, 4
N3493, -71.1213267261, 42.308737082, 1, 1, 1, 1, 1
N3494, -83.2149597303, 42.3105550902, 0, 0, 0, 0, 0
N3495, -85.1804067436, 42.3159190795, 1, 1, 1, 1, 1
N3496, -71.2337277169, 42.3165850778, 0, 0, 0, 0, 0
N3497, -113.198737145, 42.3180937562, 2, 5, 9, 13, 13
N3498, -77.7784672714, 42.3168839082, 1, 1, 2, 2, 2
N3499, -83.0825607311, 42.3207071051, 0, 0, 0, 0, 1
N3500, -83.7407847187, 42.3222550893, 3, 6, 11, 17, 21
N3501, -83.6935527098, 42.3235240912, 1, 1, 1, 1, 1
N3502, -122.867338118, 42.3244485016, 1, 1, 1, 1, 1
N3503, -83.6380497322, 42.3255760842, 1, 1, 1, 1, 1
N3504, -83.6168097204, 42.3192310749, 1, 1, 1, 1, 1
N3505, -71.1128217305, 42.3320110877, 1, 1, 1, 1, 1
N3506, -83.0644797256, 42.3350980979, 0, 0, 0, 1, 1
N3507, -83.0385957208, 42.3308410797, 0, 0, 0, 1, 1
N3508, -88.0404087369, 42.3378610868, 1, 1, 1, 1, 1
N3509, -71.2617897069, 42.3409390975, 0, 0, 0, 0, 0
N3510, -83.043392746, 42.3438910744, 1, 1, 1, 1, 1
N3511, -87.9232557168, 42.3452951095, 0, 0, 0, 0, 0
N3512, -83.0370927342, 42.3455290951, 0, 1, 1, 1, 1
N3513, -71.0608827321, 42.3461320977, 0, 0, 0, 0, 0
N3514, -71.0607657392, 42.3463390839, 1, 1, 1, 1, 1
N3515, -71.0786487159, 42.3479951027, 1, 1, 1, 1, 1
N3516, -71.0450877465, 42.3479141079, 1, 1, 1, 1, 1
N3517, -83.0993277381, 42.3499301038, 0, 0, 0, 0, 0
N3518, -71.1106707438, 42.3502000866, 1, 1, 1, 1, 1
N3519, -71.1105897067, 42.3540970864, 0, 0, 0, 0, 1
N3520, -83.076458706, 42.3583811032, 1, 1, 1, 1, 1
N3521, -71.5900017168, 42.3631060909, 0, 0, 0, 0, 0
N3522, -83.0688357376, 42.3635021073, 1, 1, 1, 1, 1
N3523, -83.0579187306, 42.3683890854, 0, 0, 0, 1, 1
N3524, -71.030534722, 42.3745451067, 1, 1, 1, 1, 1
N3525, -112.209936666, 42.3751117092, 0, 0, 0, 3, 3
N3526, -83.2170927181, 42.378622095, 1, 1, 1, 1, 1
N3527, -83.176097726, 42.383455076, 0, 0, 0, 1, 1
N3528, -75.1826417929, 42.3834915444, 0, 0, 0, 0, 0
N3529, -83.4293217168, 42.384031081, 1, 1, 1, 1, 1
N3530, -83.4364677163, 42.3860110787, 1, 1, 1, 1, 1
N3531, -71.1437277456, 42.3881351092, 0, 0, 1, 1, 1
N3532, -77.3863347187, 42.3898360834, 0, 0, 0, 0, 2
N3533, -83.5486167242, 42.3670570878, 1, 1, 1, 1, 1
N3534, -88.975764423, 42.3915584623, 0, 0, 12, 19, 25
N3535, -83.4339477116, 42.3926260708, 1, 1, 1, 1, 1
N3536, -83.1106407202, 42.3978371115, 1, 1, 1, 1, 1
N3537, -71.1420897259, 42.3978010721, 1, 1, 1, 1, 1
N3538, -71.1414057285, 42.3979721024, 1, 1, 1, 1, 1
N3539, -83.2184607137, 42.4005731019, 1, 1, 1, 1, 1
N3540, -71.1359157478, 42.4009150799, 0, 0, 0, 0, 0
N3541, -83.0955567306, 42.4031561032, 1, 1, 1, 1, 1
N3542, -71.0995197089, 42.4061800754, 1, 1, 1, 1, 1
N3543, -71.0011587334, 42.4088440705, 1, 1, 1, 1, 1
N3544, -83.0795367175, 42.4090421003, 1, 1, 1, 1, 1
N3545, -71.0014377148, 42.4096271039, 1, 1, 1, 1, 1
N3546, -71.7947553205, 42.4140747434, 1, 1, 1, 1, 1
N3547, -79.4119695838, 42.4149829246, 0, 0, 0, 0, 0
N3548, -73.548833738, 42.4211830702, 1, 2, 2, 3, 3
N3549, -71.0050377342, 42.4216330829, 1, 1, 1, 1, 1
N3550, -76.0199072147, 42.4262144479, 0, 0, 6, 9, 11
N3551, -71.2586217443, 42.4279870917, 1, 1, 1, 1, 1
N3552, -86.2522991593, 42.4281560429, 0, 2, 3, 4, 5
N3553, -71.0166027414, 42.4292290959, 0, 0, 0, 1, 1
N3554, -123.111722175, 42.4257876819, 2, 4, 7, 7, 7
N3555, -83.3205477432, 42.4416850876, 1, 1, 1, 1, 1
N3556, -83.219873706, 42.4441870933, 0, 0, 0, 0, 0
N3557, -83.2034577188, 42.4444750751, 1, 1, 1, 1, 1
N3558, -93.4152493555, 42.4448081669, 0, 0, 4, 6, 7
N3559, -93.2611917343, 42.4408480994, 2, 3, 3, 3, 3
N3560, -72.6193695367, 42.4460072015, 1, 1, 1, 1, 1
N3561, -82.9177167321, 42.446167091, 1, 1, 1, 1, 1
N3562, -96.3750747181, 42.4463740781, 0, 0, 0, 0, 0
N3563, -83.1251487471, 42.4464640724, 1, 1, 1, 1, 1
N3564, -83.0949897251, 42.4467880936, 0, 0, 0, 0, 0
N3565, -93.5693067428, 42.4487770909, 0, 0, 0, 0, 0
N3566, -96.4358517321, 42.4493350959, 0, 0, 0, 1, 1
N3567, -92.8971510102, 42.4520336457, 0, 0, 2, 3, 3
N3568, -83.2194507342, 42.4573810794, 0, 0, 0, 0, 1
N3569, -83.2204137138, 42.458002081, 0, 0, 0, 0, 1
N3570, -92.3123217416, 42.4545460952, 1, 1, 1, 1, 1
N3571, -71.386963837, 42.4638138985, 4, 12, 25, 42, 55
N3572, -92.5331457293, 42.4642930942, 1, 2, 2, 3, 4
N3573, -83.4320937475, 42.4725191075, 1, 1, 1, 1, 1
N3574, -83.1456327232, 42.4750480703, 1, 1, 1, 1, 1
N3575, -83.1118197278, 42.4765061016, 1, 1, 1, 1, 1
N3576, -71.2200297219, 42.4766140949, 1, 1, 1, 1, 1
N3577, -83.4331287224, 42.4769290743, 1, 1, 1, 1, 1
N3578, -83.4284025971, 42.4778914559, 0, 0, 0, 1, 1
N3579, -92.3224917132, 42.4781890767, 1, 1, 1, 1, 1
N3580, -83.4338757164, 42.4797281036, 1, 1, 1, 1, 1
N3581, -83.4383307222, 42.4811320964, 1, 1, 1, 1, 1
N3582, -84.4437951592, 42.482479038, 1, 1, 1, 1, 1
N3583, -73.6736817217, 42.4825360892, 0, 0, 0, 0, 1
N3584, -73.6700997436, 42.4826170839, 0, 0, 0, 0, 0
N3585, -83.4434157283, 42.4829321056, 0, 0, 0, 0, 1
N3586, -83.434865736, 42.4834180741, 0, 0, 0, 0, 0
N3587, -83.4496887423, 42.4843360993, 6, 19, 39, 64, 83
N3588, -83.4319137167, 42.4848311087, 1, 1, 1, 1, 1
N3589, -123.360291889, 42.485551936, 2, 3, 6, 14, 15
N3590, -83.2749447122, 42.4863700933, 1, 1, 1, 1, 1
N3591, -82.9172397209, 42.4952261087, 0, 0, 0, 0, 1
N3592, -71.1185727358, 42.5022910712, 1, 1, 1, 1, 1
N3593, -84.8464249595, 42.5084216893, 1, 1, 2, 2, 2
N3594, -105.028466735, 42.5097520924, 0, 0, 0, 0, 0
N3595, -73.786532726, 42.5138830769, 0, 1, 1, 1, 1
N3596, -83.6017142572, 42.5147961235, 0, 0, 0, 0, 0
N3597, -73.7893407125, 42.5155120972, 1, 1, 1, 1, 1
N3598, -71.0013747191, 42.5165560716, 1, 1, 1, 1, 1
N3599, -71.5082457166, 42.5210380759, 0, 0, 0, 0, 0
N3600, -70.9707927243, 42.5229460785, 0, 0, 0, 0, 1
N3601, -83.7547887368, 42.5241250861, 3, 5, 9, 14, 17
N3602, -71.7308607141, 42.526528098, 1, 1, 1, 1, 1
N3603, -88.9751577188, 42.5275720724, 3, 7, 8, 12, 15
N3604, -74.8226397424, 42.5410720807, 1, 1, 1, 2, 2
N3605, -77.6732634364, 42.5322134789, 0, 0, 0, 0, 0
N3606, -71.9001857605, 42.5443778555, 1, 1, 1, 1, 1
N3607, -85.6619941759, 42.5593643217, 1, 2, 2, 3, 3
N3608, -72.0725187361, 42.5702140846, 0, 0, 0, 1, 1
N3609, -83.1589692707, 42.5704729419, 0, 0, 0, 0, 0
N3610, -113.518004731, 42.5706011016, 0, 0, 0, 0, 0
N3611, -113.929948051, 42.5763076057, 0, 0, 0, 14, 20
N3612, -72.2848557272, 42.5594140695, 1, 1, 1, 1, 1
N3613, -70.816418361, 42.5876408253, 1, 1, 1, 1, 1
N3614, -79.0491940835, 42.5928201234, 3, 8, 14, 25, 32
N3615, -114.337508123, 42.5984417514, 2, 5, 9, 9, 9
N3616, -72.3995133346, 42.5998933048, 0, 0, 0, 1, 1
N3617, -83.2639287114, 42.6034600754, 0, 0, 1, 1, 1
N3618, -71.3256267334, 42.6073120777, 1, 2, 2, 3, 3
N3619, -72.5024937119, 42.6036761034, 0, 0, 0, 0, 0
N3620, -113.135978005, 42.6185960684, 1, 1, 1, 1, 1
N3621, -72.5905947215, 42.6194440904, 0, 0, 0, 0, 1
N3622, -88.6381102781, 42.6140138786, 1, 2, 3, 4, 4
N3623, -70.6488717275, 42.6194530899, 1, 1, 1, 1, 1
N3624, -96.604089553, 42.6262664284, 0, 0, 0, 0, 0
N3625, -82.8500097467, 42.6292270874, 1, 1, 1, 1, 1
N3626, -83.2885347148, 42.6295061119, 1, 1, 1, 1, 1
N3627, -83.0523728858, 42.6248727616, 0, 0, 0, 0, 0
N3628, -82.8606027324, 42.6299110856, 1, 1, 1, 1, 1
N3629, -73.7818077374, 42.6331330867, 1, 1, 1, 1, 1
N3630, -83.749163722, 42.6333400738, 1, 2, 2, 3, 3
N3631, -73.7642307417, 42.6328631039, 1, 1, 1, 1, 1
N3632, -73.7542497158, 42.6370300866, 1, 1, 1, 1, 1
N3633, -83.2957977062, 42.6382270932, 0, 0, 0, 0, 0
N3634, -83.2886787475, 42.6396580846, 1, 1, 1, 1, 1
N3635, -83.2383057313, 42.641530089, 1, 1, 1, 1, 1
N3636, -83.2915587293, 42.6425741057, 1, 1, 1, 1, 1
N3637, -73.7491287107, 42.6458771024, 1, 1, 1, 1, 1
N3638, -87.9531023341, 42.6461375443, 3, 6, 10, 17, 21
N3639, -84.1101355465, 42.6494555184, 0, 0, 0, 0, 0
N3640, -74.5697333112, 42.6375613107, 0, 1, 1, 1, 1
N3641, -83.520945164, 42.6488852286, 1, 1, 1, 1, 1
N3642, -83.2773027274, 42.6556780976, 1, 1, 1, 1, 1
N3643, -71.1941997133, 42.6641650941, 3, 7, 14, 23, 29
N3644, -83.3301867066, 42.6662080885, 1, 1, 1, 1, 1
N3645, -73.7328117173, 42.6673780966, 2, 3, 4, 6, 7
N3646, -84.4953447288, 42.6748480751, 2, 5, 9, 13, 17
N3647, -83.2440387385, 42.6843160926, 0, 0, 0, 1, 1
N3648, -76.1610853778, 42.6867547464, 3, 9, 15, 25, 32
N3649, -73.7983573972, 42.6874570801, 1, 1, 1, 1, 1
N3650, -84.6683967429, 42.6913001026, 1, 1, 1, 1, 1
N3651, -70.9718122902, 42.6916080449, 0, 0, 0, 0, 1
N3652, -73.8387147087, 42.6951971016, 1, 1, 1, 1, 1
N3653, -73.8461307332, 42.7004081009, 1, 1, 1, 1, 1
N3654, -112.2226097, 42.7099199801, 2, 5, 9, 13, 17
N3655, -73.8248997209, 42.7107491038, 1, 1, 1, 1, 1
N3656, -74.2930480515, 42.7110293083, 1, 1, 2, 2, 2
N3657, -72.5665400996, 42.7151160489, 1, 1, 1, 1, 1
N3658, -84.669008746, 42.7195600793, 2, 2, 2, 2, 2
N3659, -84.5071077235, 42.7239880866, 1, 1, 1, 1, 1
N3660, -123.372455714, 42.7246360868, 0, 0, 0, 0, 0
N3661, -93.4181675143, 42.725190919, 0, 0, 0, 0, 0
N3662, -86.1507615067, 42.7273730763, 0, 1, 1, 2, 2
N3663, -73.699303316, 42.7294867898, 1, 1, 1, 1, 1
N3664, -73.6949757297, 42.7282901024, 0, 0, 0, 1, 1
N3665, -105.341054142, 42.7320477964, 0, 0, 0, 0, 0
N3666, -71.2038207208, 42.7321691032, 1, 1, 1, 1, 1
N3667, -71.4844788526, 42.7392278658, 1, 1, 1, 1, 1
N3668, -83.4521637081, 42.7405751051, 1, 1, 1, 1, 1
N3669, -71.1409287173, 42.7417721117, 0, 0, 0, 0, 0
N3670, -73.7690907212, 42.7530670948, 2, 3, 4, 5, 6
N3671, -73.9336737369, 42.7542011048, 0, 0, 0, 0, 0
N3672, -73.7630697322, 42.7620670997, 0, 0, 0, 0, 0
N3673, -73.7010417154, 42.7436080768, 1, 1, 1, 1, 1
N3674, -89.0052442671, 42.7637163259, 1, 2, 3, 3, 4
N3675, -114.703601732, 42.7662610809, 2, 3, 5, 7, 9
N3676, -73.6967037438, 42.7740640801, 0, 0, 0, 0, 0
N3677, -77.8034572826, 42.7763354312, 1, 2, 3, 4, 4
N3678, -84.670097717, 42.7776640986, 0, 0, 0, 0, 0
N3679, -73.9232877372, 42.7820201106, 2, 4, 7, 7, 7
N3680, -73.9099947151, 42.7856650845, 2, 3, 5, 6, 8
N3681, -84.6598017117, 42.787978103, 0, 0, 0, 0, 0
N3682, -84.6761367464, 42.7893820967, 0, 0, 0, 0, 0
N3683, -74.0160417401, 42.7899131041, 1, 1, 1, 1, 1
N3684, -83.7364872409, 42.7932055176, 1, 2, 2, 2, 2
N3685, -84.6891147459, 42.7969150709, 0, 4, 7, 11, 13
N3686, -82.6479111683, 42.7994952897, 0, 0, 1, 1, 1
N3687, -112.807228735, 42.8058764904, 0, 2, 2, 3, 3
N3688, -84.5117427179, 42.8076250917, 2, 3, 5, 7, 9
N3689, -71.0302693366, 42.8082916297, 1, 1, 1, 1, 1
N3690, -84.5430357085, 42.8175070816, 2, 3, 5, 5, 5
N3691, -105.718873639, 42.8207002099, 1, 2, 3, 4, 5
N3692, -88.358477127, 42.8220850625, 2, 2, 4, 5, 6
N3693, -83.5711409877, 42.8231216238, 1, 1, 1, 1, 1
N3694, -72.5670777324, 42.8353091057, 1, 1, 1, 1, 1
N3695, -74.0144217185, 42.8406190979, 0, 0, 0, 11, 14
N3696, -106.119681809, 42.8389624487, 0, 0, 0, 0, 0
N3697, -71.3062849521, 42.8423928937, 1, 1, 1, 1, 1
N3698, -96.7961538548, 42.8478270229, 0, 0, 0, 0, 0
N3699, -85.6786287118, 42.8500060784, 1, 1, 1, 1, 1
N3700, -85.8522657305, 42.8511130908, 3, 6, 11, 18, 23
N3701, -70.8967047314, 42.8562520949, 0, 1, 1, 1, 1
N3702, -70.8930417163, 42.8627950908, 1, 1, 2, 3, 3
N3703, -78.787886729, 42.875089093, 0, 0, 0, 0, 0
N3704, -84.1224688275, 42.8786271311, 0, 0, 1, 2, 2
N3705, -85.0811149779, 42.8790302154, 0, 0, 0, 0, 0
N3706, -85.4885577079, 42.8882740796, 3, 8, 15, 15, 15
N3707, -123.244797578, 42.8969934277, 2, 3, 3, 3, 6
N3708, -112.440335716, 42.9085961084, 1, 1, 1, 1, 1
N3709, -112.440794728, 42.9122500818, 1, 2, 3, 4, 4
N3710, -112.449929725, 42.9126101011, 1, 1, 1, 1, 1
N3711, -83.6796207292, 42.9215020714, 0, 0, 0, 0, 1
