StationID, CoordinateX, CoordinateY, 2020-2024, 2025-2029, 2030-2034, 2035-2039, 2040-2044
N992, -120.384392736, 34.8516970843, 0, 1, 1, 1, 1
N993, -76.8938457144, 34.8548290911, 0, 0, 1, 1, 1
N994, -76.7951967158, 34.7354800875, 1, 1, 1, 1, 1
N995, -114.872661047, 34.85828621, 0, 0, 0, 7, 9
N996, -82.3840797459, 34.853812073, 0, 0, 0, 1, 1
N997, -95.813411739, 34.8624701008, 2, 4, 6, 9, 11
N998, -117.076154731, 34.8706780737, 1, 1, 1, 7, 9
N999, -81.0024373425, 34.873326302, 2, 3, 3, 3, 4
N1000, -111.640989557, 34.8855925457, 0, 0, 1, 1, 1
N1001, -117.009293732, 34.8859240951, 0, 0, 0, 0, 0
N1002, -85.0838213203, 34.898429509, 1, 2, 3, 4, 5
N1003, -82.1492034438, 34.8987070956, 0, 2, 4, 5, 6
N1004, -78.9586347241, 34.9011970728, 0, 6, 11, 16, 16
N1005, -98.04658081, 34.9196223442, 1, 1, 1, 1, 1
N1006, -117.334610573, 34.9245999083, 3, 7, 24, 26, 35
N1007, -79.7730267261, 34.9354960789, 0, 0, 0, 0, 0
N1008, -78.0629587005, 34.9435698703, 0, 1, 1, 1, 1
N1009, -86.8944917044, 34.9472373307, 0, 0, 0, 0, 0
N1010, -101.851633734, 34.9473558659, 0, 0, 0, 0, 0
N1011, -116.680537131, 34.9481075076, 4, 11, 24, 43, 59
N1012, -79.9096558224, 34.9503479958, 2, 4, 4, 4, 4
N1013, -80.056652724, 34.9635310704, 0, 0, 0, 0, 0
N1014, -90.9654251508, 34.969546453, 0, 0, 0, 0, 0
N1015, -100.965844812, 34.9702614068, 0, 0, 0, 0, 0
N1016, -85.4513157243, 34.9707401079, 2, 3, 3, 5, 8
N1017, -110.519745214, 34.9743120765, 0, 1, 2, 3, 4
N1018, -110.137712014, 34.9235465764, 2, 2, 3, 4, 4
N1019, -80.0857317322, 34.9760680991, 0, 0, 4, 6, 8
N1020, -79.6233603218, 34.9766112446, 0, 0, 0, 0, 0
N1021, -82.010462734, 34.9778321103, 0, 0, 0, 6, 8
N1022, -105.157701413, 34.9848225414, 2, 2, 3, 4, 5
N1023, -104.777947433, 34.9670339954, 0, 0, 0, 0, 0
N1024, -114.137429195, 34.9963745687, 0, 5, 8, 13, 17
N1025, -81.9921657428, 34.9971280801, 0, 6, 11, 18, 24
N1026, -81.9364197387, 34.9703890881, 1, 1, 1, 1, 1
N1027, -117.607515099, 34.9974028014, 0, 0, 0, 0, 0
N1028, -80.4139009497, 34.9832516758, 0, 0, 0, 2, 2
N1029, -85.2096837384, 35.0059480965, 3, 7, 14, 22, 29
N1030, -105.537273717, 35.005914184, 2, 2, 4, 5, 7
N1031, -117.887486101, 35.0098002508, 4, 13, 17, 28, 37
N1032, -105.915408554, 35.0062777196, 2, 2, 2, 2, 2
N1033, -118.955786712, 35.0187191108, 1, 2, 2, 2, 2
N1034, -85.2933927388, 35.0182600977, 1, 2, 2, 3, 3
N1035, -79.0336857389, 35.0253071043, 0, 0, 0, 0, 0
N1036, -104.420237746, 35.0263150807, 2, 3, 4, 6, 7
N1037, -107.292194911, 34.9937940954, 1, 2, 2, 2, 2
N1038, -106.957800443, 35.0296311931, 0, 3, 4, 5, 6
N1039, -85.3188357304, 35.0321740793, 0, 0, 1, 2, 2
N1040, -79.0204737124, 35.034730082, 0, 0, 0, 0, 0
N1041, -78.8035827217, 35.0429290977, 0, 0, 0, 0, 0
N1042, -78.9761937218, 35.0442070991, 1, 1, 1, 1, 1
N1043, -92.4130667101, 35.0461180352, 1, 2, 3, 3, 3
N1044, -118.171373744, 35.0477800777, 0, 5, 9, 14, 18
N1045, -85.6269057422, 35.0484100789, 0, 2, 4, 5, 6
N1046, -95.709429051, 35.0485751332, 0, 0, 0, 1, 1
N1047, -85.315523735, 35.0552500984, 0, 0, 1, 1, 1
N1048, -79.4997777292, 35.0571131034, 1, 1, 1, 1, 1
N1049, -78.887444712, 35.059552072, 0, 0, 0, 0, 0
N1050, -109.777550727, 35.062414096, 0, 0, 0, 0, 2
N1051, -118.177727711, 35.065042094, 3, 3, 4, 5, 6
N1052, -120.512743439, 35.0682572962, 1, 1, 1, 1, 1
N1053, -90.0261777358, 35.0722240916, 2, 4, 7, 10, 15
N1054, -107.600715264, 35.075113321, 2, 2, 3, 4, 4
N1055, -97.4077263252, 35.079118834, 0, 6, 11, 18, 24
N1056, -116.368516359, 35.0841806007, 0, 0, 0, 0, 0
N1057, -110.896487987, 35.0857621421, 0, 0, 0, 0, 0
N1058, -101.32311278, 35.0966768936, 1, 2, 3, 3, 4
N1059, -106.27819663, 35.0983464517, 0, 4, 6, 9, 12
N1060, -77.0663229224, 35.1007111975, 2, 3, 4, 6, 7
N1061, -81.6372344765, 35.1024157491, 0, 0, 0, 0, 0
N1062, -90.590065957, 35.1043068399, 0, 0, 0, 0, 0
N1063, -106.629098713, 35.1059650917, 0, 0, 0, 0, 0
N1064, -104.018303744, 35.107729585, 2, 4, 7, 11, 15
N1065, -80.7498327166, 35.0711980739, 0, 0, 0, 0, 1
N1066, -80.687903735, 35.1095651111, 1, 1, 2, 2, 2
N1067, -78.9613527164, 35.1138490857, 1, 1, 1, 1, 1
N1068, -78.754604741, 35.1230830762, 0, 0, 0, 0, 13
N1069, -82.09605292, 35.1264745797, 0, 6, 11, 12, 12
N1070, -80.916431729, 35.1268000876, 0, 0, 0, 0, 0
N1071, -118.454848295, 35.1397726975, 3, 3, 3, 3, 3
N1072, -95.9002672414, 35.1455309486, 2, 5, 7, 13, 17
N1073, -90.0220917066, 35.1493540979, 0, 0, 0, 0, 0
N1074, -89.8854717285, 35.1512621005, 0, 0, 0, 0, 0
N1075, -84.9428065722, 35.1551743852, 0, 0, 0, 0, 0
N1076, -90.1512867451, 35.1557081067, 2, 3, 5, 8, 8
N1077, -97.7961643875, 35.1581039537, 1, 1, 1, 1, 1
N1078, -111.28637727, 35.1591403981, 1, 2, 3, 4, 5
N1079, -92.6109463025, 35.162247947, 0, 0, 0, 0, 3
N1080, -77.3686123151, 35.169229438, 1, 1, 1, 2, 2
N1081, -90.1925517208, 35.1709990825, 0, 0, 0, 0, 9
N1082, -111.662402707, 35.171953105, 0, 0, 0, 0, 0
N1083, -103.621351594, 35.1724233146, 0, 2, 2, 3, 3
N1084, -103.223592249, 35.1322484053, 2, 3, 6, 9, 9
N1085, -107.901293738, 35.1798370989, 2, 2, 2, 3, 4
N1086, -80.8869837443, 35.1801340793, 0, 0, 6, 8, 11
N1087, -80.8910067365, 35.181367084, 1, 1, 2, 2, 2
N1088, -119.006324308, 35.1833440367, 0, 0, 0, 0, 1
N1089, -78.2716600753, 35.1842363746, 1, 1, 1, 1, 1
N1090, -109.44681976, 35.1871178384, 0, 0, 0, 0, 0
N1091, -85.2432915157, 35.1887200895, 0, 0, 0, 0, 0
N1092, -90.0142167121, 35.1917530836, 0, 0, 0, 0, 0
N1093, -101.837156722, 35.1926351108, 0, 0, 0, 0, 0
N1094, -101.696837732, 35.1927161056, 1, 3, 3, 4, 4
N1095, -90.0226947101, 35.1957220787, 0, 0, 0, 0, 0
N1096, -80.7693537139, 35.1984490705, 2, 2, 2, 2, 2
N1097, -90.0345657395, 35.1994840867, 2, 2, 3, 4, 6
N1098, -113.923330571, 35.1997453344, 0, 0, 0, 0, 0
N1099, -113.555285587, 35.158868489, 1, 2, 3, 4, 5
N1100, -102.130293715, 35.1998431905, 0, 0, 4, 6, 6
N1101, -101.131848521, 35.209871706, 0, 0, 0, 0, 4
N1102, -100.701400434, 35.2147294075, 0, 0, 0, 0, 0
N1103, -90.2092107345, 35.2196080866, 0, 0, 0, 0, 3
N1104, -101.581457723, 35.2206791019, 0, 0, 0, 0, 0
N1105, -101.579630715, 35.2207420976, 0, 0, 0, 0, 0
N1106, -80.923163713, 35.2216960777, 1, 1, 1, 1, 1
N1107, -120.691691126, 35.2227236098, 1, 1, 1, 1, 1
N1108, -80.8296717157, 35.2228660858, 0, 0, 0, 0, 1
N1109, -80.8369707474, 35.215765083, 0, 0, 0, 0, 0
N1110, -112.554084959, 35.2232388557, 0, 0, 2, 2, 2
N1111, -112.247111973, 35.2226314248, 0, 0, 0, 0, 0
N1112, -80.9234697352, 35.2234060927, 1, 1, 1, 1, 1
N1113, -80.8649427432, 35.2248010869, 0, 8, 15, 25, 34
N1114, -119.181387803, 35.2264219161, 0, 0, 0, 0, 0
N1115, -100.253245663, 35.2304871036, 2, 3, 5, 8, 8
N1116, -85.8151773664, 35.2305319006, 3, 7, 15, 26, 32
N1117, -99.8043416239, 35.2302230105, 1, 1, 1, 2, 4
N1118, -80.9220117453, 35.2348001118, 0, 1, 1, 1, 1
N1119, -92.8542027411, 35.2374731065, 0, 0, 0, 4, 4
N1120, -80.9196537301, 35.2384810828, 2, 3, 4, 6, 7
N1121, -86.8879362493, 35.2385915574, 0, 0, 0, 0, 0
N1122, -113.202517428, 35.2391925725, 0, 0, 0, 0, 0
N1123, -95.5887398687, 35.2392088673, 0, 0, 1, 1, 1
N1124, -102.422210741, 35.2363570946, 0, 0, 0, 0, 8
N1125, -102.826871513, 35.240699311, 0, 0, 0, 0, 0
N1126, -80.8483377257, 35.2440970981, 0, 0, 0, 0, 0
N1127, -116.091982147, 35.2492659282, 0, 0, 0, 0, 0
N1128, -81.2981487197, 35.2502800757, 0, 0, 0, 0, 0
N1129, -78.628004475, 35.2515642005, 0, 0, 0, 0, 0
N1130, -82.2135477364, 35.2519990902, 0, 0, 0, 0, 15
N1131, -82.3488267174, 35.254744081, 0, 0, 0, 11, 14
N1132, -111.954259438, 35.2520811794, 1, 3, 4, 6, 7
N1133, -106.564024748, 35.2588008076, 0, 0, 0, 4, 5
N1134, -80.8805127436, 35.2609181013, 3, 4, 6, 10, 13
N1135, -81.0552554778, 35.262306391, 0, 0, 0, 0, 0
N1136, -77.6599829418, 35.260310576, 1, 2, 3, 4, 5
N1137, -79.2747686725, 35.268982341, 0, 0, 0, 1, 1
N1138, -80.8448277428, 35.2730320727, 0, 2, 3, 4, 4
N1139, -118.725739316, 35.2803564041, 8, 19, 41, 41, 41
N1140, -81.1879707101, 35.2836251016, 4, 8, 18, 23, 30
N1141, -80.775608729, 35.284687075, 0, 0, 0, 0, 0
N1142, -82.0450863027, 35.2848284647, 0, 0, 0, 0, 0
N1143, -80.7626577271, 35.284885104, 0, 0, 1, 1, 1
N1144, -81.5793765369, 35.2946750491, 0, 0, 0, 0, 7
N1145, -109.120613613, 35.3044754947, 0, 3, 4, 6, 7
N1146, -112.849961707, 35.3070340983, 2, 2, 3, 5, 6
N1147, -81.8745537105, 35.3141351012, 0, 0, 0, 5, 5
N1148, -85.1375937424, 35.3188780879, 1, 1, 1, 1, 1
N1149, -93.201660535, 35.323412654, 2, 3, 5, 7, 8
N1150, -89.5118378849, 35.351872586, 0, 4, 7, 11, 13
N1151, -119.039369721, 35.3521690753, 0, 0, 0, 0, 0
N1152, -89.8713814322, 35.3778700294, 0, 0, 0, 0, 0
N1153, -77.9369457404, 35.378269108, 0, 2, 2, 2, 3
N1154, -84.7317622719, 35.3794799705, 0, 0, 0, 16, 21
N1155, -99.4174167114, 35.3858470798, 0, 0, 0, 0, 0
N1156, -108.157719892, 35.3874284908, 0, 0, 0, 0, 2
N1157, -78.5180037245, 35.3899241095, 0, 0, 0, 0, 0
N1158, -106.455929706, 35.3904820732, 0, 2, 2, 2, 2
N1159, -96.9624532644, 35.384012961, 0, 0, 0, 0, 0
N1160, -96.6299667553, 35.3857484691, 0, 0, 0, 0, 0
N1161, -97.4948547369, 35.3917150779, 0, 0, 0, 0, 0
N1162, -82.4931754961, 35.3933333342, 0, 0, 0, 0, 0
N1163, -97.5755577218, 35.3963230737, 0, 0, 1, 1, 1
N1164, -78.0020607268, 35.3969350758, 1, 2, 2, 3, 3
N1165, -115.790291076, 35.4031093218, 0, 0, 0, 5, 7
N1166, -97.290833711, 35.4041080738, 1, 2, 2, 3, 4
N1167, -119.046281735, 35.4046750793, 0, 0, 0, 0, 0
N1168, -81.2128647375, 35.4155560891, 1, 2, 2, 4, 5
N1169, -119.421366551, 35.4166397839, 0, 0, 4, 5, 5
N1170, -96.3030214234, 35.4221122008, 0, 0, 0, 0, 0
N1171, -95.9712177317, 35.4319270797, 0, 0, 0, 0, 0
N1172, -86.0320332935, 35.4328412477, 0, 0, 0, 0, 0
N1173, -120.637211711, 35.4368050996, 0, 0, 0, 0, 0
N1174, -78.3995918424, 35.4481354656, 0, 0, 0, 9, 9
N1175, -95.7593117766, 35.4489457592, 1, 1, 2, 3, 3
N1176, -94.3214997381, 35.4552010846, 0, 0, 0, 1, 1
N1177, -94.4239377442, 35.2932641073, 0, 0, 0, 0, 1
N1178, -94.8805397222, 35.4538600875, 2, 3, 5, 7, 9
N1179, -94.5981701743, 35.3930843002, 2, 2, 2, 2, 3
N1180, -95.5437807173, 35.4585760765, 0, 1, 2, 2, 2
N1181, -97.5749727173, 35.4600521068, 1, 2, 2, 2, 2
N1182, -97.4892567215, 35.4619150704, 0, 0, 0, 10, 13
N1183, -97.4928207429, 35.4620141065, 0, 0, 0, 0, 2
N1184, -95.3549558283, 35.463942815, 1, 1, 2, 2, 2
N1185, -93.5192251987, 35.4642253793, 0, 0, 0, 0, 0
N1186, -78.1493817316, 35.4655595973, 2, 3, 3, 3, 3
N1187, -97.4679897112, 35.4681160893, 2, 4, 7, 7, 7
N1188, -90.2025072644, 35.4734593438, 0, 3, 3, 4, 4
N1189, -115.462231736, 35.4639889484, 0, 0, 10, 13, 17
N1190, -94.2420657137, 35.4828761, 0, 3, 4, 6, 8
N1191, -99.0172421601, 35.4830783521, 2, 3, 4, 6, 8
N1192, -97.7538837301, 35.4831280837, 0, 0, 0, 0, 2
N1193, -95.1682107071, 35.4865480723, 0, 0, 2, 2, 2
N1194, -108.495146137, 35.4937377852, 0, 0, 0, 1, 1
N1195, -79.7937890639, 35.4975338226, 1, 1, 1, 1, 1
N1196, -79.7288997263, 35.2523140696, 1, 1, 1, 1, 1
N1197, -108.836797543, 35.5002083443, 2, 3, 5, 8, 10
N1198, -97.5766377356, 35.5116310869, 0, 0, 0, 0, 0
N1199, -105.252206745, 35.5170130743, 0, 0, 0, 0, 0
N1200, -105.547940768, 35.4197079892, 2, 3, 4, 6, 7
N1201, -78.2894127347, 35.5196951107, 0, 0, 8, 8, 8
N1202, -93.8810863268, 35.5254045602, 1, 1, 1, 1, 1
N1203, -97.5140157149, 35.529586101, 0, 1, 1, 1, 1
N1204, -98.175410167, 35.5297756592, 0, 0, 2, 2, 4
N1205, -89.6821977389, 35.5306030769, 0, 0, 0, 0, 0
N1206, -86.902108186, 35.5314026767, 0, 0, 4, 7, 10
N1207, -80.573817725, 35.5328790667, 0, 2, 2, 2, 2
N1208, -98.5998341243, 35.536266017, 0, 2, 3, 3, 3
N1209, -80.8603912465, 35.5387118501, 1, 2, 2, 3, 4
N1210, -78.5761066655, 35.5400069673, 0, 0, 0, 0, 0
N1211, -97.4601327158, 35.5412051044, 0, 0, 0, 0, 0
N1212, -106.125124736, 35.5490518116, 0, 0, 0, 0, 1
N1213, -82.6115367247, 35.5544800853, 3, 6, 11, 17, 22
N1214, -82.8156776986, 35.5483062206, 2, 5, 9, 14, 19
N1215, -79.15436047, 35.5603693182, 0, 0, 0, 0, 0
N1216, -89.1648567353, 35.5639266612, 2, 3, 4, 5, 7
N1217, -82.4983707401, 35.5646231016, 1, 1, 2, 2, 3
N1218, -77.3995917428, 35.5712740908, 0, 0, 0, 1, 1
N1219, -77.4087897353, 35.5224580997, 0, 0, 0, 0, 0
N1220, -77.4312987067, 35.576737073, 1, 1, 1, 1, 1
N1221, -81.2464593163, 35.5814833017, 0, 0, 0, 0, 0
N1222, -119.204412311, 35.5872214953, 0, 0, 0, 78, 105
N1223, -82.5706587237, 35.5911371075, 1, 2, 3, 4, 5
N1224, -105.82850696, 35.5472550831, 0, 1, 2, 2, 2
N1225, -78.4096347237, 35.5927840845, 0, 0, 0, 5, 5
N1226, -97.4268597273, 35.5988500702, 2, 3, 6, 9, 11
N1227, -97.5045387401, 35.5989221077, 0, 0, 0, 0, 0
N1228, -83.0041437248, 35.5989941029, 0, 0, 0, 0, 0
N1229, -77.3948937105, 35.5990750976, 0, 0, 0, 1, 1
N1230, -84.5074634765, 35.6076108447, 3, 7, 13, 14, 18
N1231, -77.4398667403, 35.6080571045, 1, 1, 1, 1, 1
N1232, -77.3946597258, 35.6080931016, 1, 1, 1, 2, 2
N1233, -95.9614527338, 35.6086061109, 0, 0, 0, 0, 0
N1234, -97.5850887351, 35.6094250992, 1, 1, 1, 1, 1
N1235, -95.4726154896, 35.6121421921, 0, 0, 0, 1, 1
N1236, -78.1229305037, 35.6135067568, 2, 4, 4, 5, 6
N1237, -119.653115731, 35.6160490908, 0, 0, 0, 1, 1
N1238, -77.6853917645, 35.6186964125, 0, 0, 0, 1, 1
N1239, -77.3290947275, 35.6254540703, 0, 0, 2, 2, 2
N1240, -77.0873277084, 35.5777450916, 1, 2, 3, 4, 5
N1241, -82.1633592764, 35.6355216371, 0, 1, 1, 2, 2
N1242, -86.252548714, 35.6445751841, 2, 4, 7, 12, 17
N1243, -120.689979993, 35.6511837865, 0, 1, 1, 1, 1
N1244, -82.5831237149, 35.6579531085, 0, 0, 0, 0, 0
N1245, -77.3630697124, 35.6593211042, 1, 2, 3, 3, 4
N1246, -95.3087227522, 35.6668656913, 0, 0, 0, 0, 2
N1247, -97.0590448247, 35.6773444011, 0, 0, 0, 0, 0
N1248, -88.7567715719, 35.6807039967, 2, 3, 5, 7, 9
N1249, -78.5750997252, 35.6946100885, 0, 0, 0, 4, 5
N1250, -81.8314158445, 35.6907070065, 0, 0, 0, 0, 6
N1251, -94.1878368218, 35.7003533254, 0, 0, 0, 0, 0
N1252, -78.8652327219, 35.7003880923, 0, 0, 0, 0, 0
N1253, -81.3535707448, 35.7084610734, 0, 0, 0, 0, 0
N1254, -77.8955727309, 35.7158321004, 0, 0, 0, 0, 0
N1255, -90.0321015557, 35.7245007789, 2, 2, 3, 4, 6
N1256, -81.4837107217, 35.7253450732, 2, 5, 9, 15, 17
N1257, -81.1051243655, 35.7333880979, 0, 0, 0, 0, 0
N1258, -105.045441668, 35.7340690259, 0, 0, 0, 0, 3
N1259, -77.9347047179, 35.734309081, 0, 0, 2, 2, 2
N1260, -79.8259353997, 35.7485462663, 0, 0, 0, 0, 0
N1261, -96.6900509927, 35.7508551012, 2, 3, 5, 8, 10
N1262, -78.6488907376, 35.7530830843, 0, 0, 0, 7, 9
N1263, -78.5911737344, 35.7542890896, 1, 1, 1, 1, 1
N1264, -95.4028407253, 35.7549460893, 1, 1, 1, 1, 1
N1265, -83.0544184226, 35.7558806684, 0, 0, 5, 8, 10
N1266, -84.1618185638, 35.7399410637, 0, 1, 1, 1, 1
N1267, -83.9945037198, 35.7492940769, 0, 0, 1, 1, 1
N1268, -78.0040497241, 35.7632350992, 2, 3, 4, 4, 4
N1269, -78.7357047463, 35.7667990783, 0, 0, 0, 0, 0
N1270, -95.4028407253, 35.7700570775, 1, 1, 1, 1, 1
N1271, -80.3271747301, 35.7710110999, 0, 0, 6, 10, 13
N1272, -115.332112529, 35.7752451818, 0, 0, 0, 0, 1
N1273, -82.5402207203, 35.7802810876, 0, 0, 0, 0, 0
N1274, -89.5043898823, 35.7916370663, 2, 3, 3, 4, 5
N1275, -78.1562467235, 35.7930365787, 0, 0, 0, 0, 0
N1276, -78.582587744, 35.7943301024, 0, 1, 1, 1, 1
N1277, -82.5385827419, 35.797003097, 0, 0, 0, 0, 0
N1278, -78.5087967325, 35.7962021068, 0, 0, 0, 0, 0
N1279, -88.3505909225, 35.8003007949, 2, 3, 5, 8, 9
N1280, -96.0155072426, 35.801438315, 0, 0, 2, 2, 2
N1281, -80.86124373, 35.8099091022, 2, 2, 3, 4, 5
N1282, -82.5362337262, 35.8103500731, 1, 1, 1, 1, 1
N1283, -82.5368097312, 35.8120870875, 1, 1, 1, 1, 1
N1284, -80.2853337081, 35.8149941092, 1, 1, 1, 1, 1
N1285, -86.8373247329, 35.8234451077, 3, 8, 10, 15, 15
N1286, -84.2792457296, 35.8286831046, 0, 0, 4, 5, 6
N1287, -119.261340647, 35.8291718394, 0, 0, 0, 7, 9
N1288, -78.306440725, 35.8341640867, 0, 0, 0, 5, 6
N1289, -83.9707167479, 35.8360900874, 1, 1, 1, 1, 1
N1290, -82.5227427174, 35.8396181116, 1, 2, 2, 3, 3
N1291, -95.403137748, 35.844253105, 1, 1, 2, 3, 3
N1292, -86.655275132, 35.8410364854, 2, 2, 2, 2, 4
N1293, -87.0863241188, 35.8505488719, 0, 0, 0, 7, 11
N1294, -120.783099624, 35.8538069313, 1, 1, 1, 1, 1
N1295, -80.0698896717, 35.8599784722, 0, 0, 3, 3, 3
N1296, -97.3942304187, 35.8646914593, 2, 3, 4, 4, 4
N1297, -84.2563497412, 35.8689491026, 0, 0, 0, 0, 0
N1298, -87.9398697338, 35.8671310943, 2, 4, 4, 6, 8
N1299, -78.8311767414, 35.8736650917, 0, 0, 0, 0, 0
N1300, -84.3241557205, 35.874943093, 0, 1, 1, 2, 2
N1301, -119.852936904, 35.8756014454, 0, 3, 3, 3, 3
N1302, -77.9504327535, 35.8778079779, 0, 0, 0, 5, 6
N1303, -96.3404162179, 35.8803990776, 0, 0, 0, 0, 0
N1304, -80.246741727, 35.8804600723, 0, 0, 0, 0, 0
N1305, -86.4734367217, 35.8824581105, 0, 0, 0, 0, 0
N1306, -84.220421714, 35.8861300828, 2, 3, 3, 5, 5
N1307, -78.6461434311, 35.9073772973, 3, 4, 8, 11, 14
N1308, -84.1206747438, 35.9113840864, 2, 3, 5, 8, 8
N1309, -84.117290711, 35.912158078, 0, 0, 0, 0, 10
N1310, -84.6004364652, 35.9132159083, 0, 3, 3, 3, 4
N1311, -84.8723817293, 35.9035810872, 0, 0, 2, 5, 6
N1312, -83.1874290633, 35.9164966927, 0, 0, 0, 2, 2
N1313, -94.1994335472, 35.9205075134, 0, 0, 0, 1, 1
N1314, -87.6000573365, 35.9220110144, 0, 0, 7, 7, 7
N1315, -80.5868091703, 35.9249167707, 0, 0, 0, 0, 3
N1316, -78.0974262836, 35.9316389934, 0, 0, 0, 0, 0
N1317, -104.795145121, 35.9326997771, 1, 2, 3, 4, 5
N1318, -95.5829855629, 35.9338062229, 0, 0, 0, 0, 2
N1319, -78.9916016724, 35.9397199578, 0, 0, 0, 0, 0
N1320, -83.9739927452, 35.9554660895, 1, 2, 2, 3, 4
N1321, -83.9464437221, 35.960407106, 0, 0, 0, 0, 0
N1322, -83.947577733, 35.9637371004, 2, 3, 3, 3, 4
N1323, -80.8434286855, 35.9672622018, 1, 1, 1, 1, 2
N1324, -83.9287947302, 35.9685430828, 0, 0, 0, 0, 0
N1325, -89.8746130525, 35.9689481213, 0, 0, 4, 5, 7
N1326, -83.9313597325, 35.9725210774, 1, 2, 2, 2, 2
N1327, -86.8045655118, 35.9750941457, 0, 0, 12, 21, 28
N1328, -84.1797867404, 35.9790820733, 0, 0, 0, 0, 0
N1329, -77.8767807285, 35.9819530969, 0, 5, 9, 15, 20
N1330, -83.9176437385, 35.9834560843, 0, 0, 8, 13, 18
N1331, -83.9585127391, 36.0002140918, 0, 0, 0, 0, 0
N1332, -86.6055997892, 36.0010721386, 0, 0, 0, 0, 0
N1333, -79.8275217273, 36.0024640715, 1, 1, 1, 1, 1
N1334, -79.849454736, 36.0061720842, 0, 0, 0, 0, 0
N1335, -96.0116367197, 36.0121840727, 0, 0, 0, 1, 1
N1336, -83.8631127401, 36.0122020718, 2, 5, 8, 12, 16
N1337, -83.620240884, 35.9816912404, 0, 0, 0, 0, 0
N1338, -79.8265857462, 36.0177730886, 0, 0, 0, 0, 0
N1339, -87.2702065874, 36.0229670151, 0, 0, 0, 0, 3
N1340, -120.94026402, 36.0291416398, 1, 1, 1, 1, 1
N1341, -79.804643738, 36.0324251068, 3, 6, 6, 6, 8
N1342, -79.8190977265, 36.035683106, 0, 0, 0, 1, 1
N1343, -79.7687877069, 36.0456550901, 0, 0, 0, 0, 0
N1344, -95.7386307069, 36.0461231018, 0, 0, 0, 4, 4
N1345, -86.4338163479, 36.0486097686, 0, 0, 2, 2, 2
N1346, -79.8912417196, 36.056167082, 0, 0, 0, 0, 0
N1347, -89.3944857117, 36.0575170787, 0, 0, 0, 0, 0
N1348, -79.125359728, 36.0591191013, 0, 0, 8, 11, 15
N1349, -79.6822077243, 36.0593980827, 2, 4, 7, 12, 15
N1350, -78.7987659834, 36.0558753204, 1, 2, 3, 5, 5
N1351, -115.180700724, 36.0605680916, 4, 12, 18, 30, 40
N1352, -115.012679721, 36.0330821066, 0, 0, 0, 0, 1
N1353, -80.231297719, 36.0618550916, 2, 2, 4, 5, 6
N1354, -83.3896587215, 36.0668141072, 3, 6, 10, 14, 22
N1355, -79.9201677379, 36.0669670972, 2, 2, 3, 3, 4
N1356, -89.3966277413, 36.0689020983, 0, 0, 3, 3, 3
N1357, -79.4701573669, 36.0655990539, 0, 3, 4, 5, 6
N1358, -80.3251317357, 36.0721330989, 0, 0, 0, 0, 0
N1359, -89.3480457357, 36.072934089, 0, 0, 0, 4, 4
N1360, -119.317741332, 36.0739133887, 0, 0, 16, 16, 16
N1361, -85.2001741074, 36.0741623813, 0, 0, 6, 9, 11
N1362, -79.260872735, 36.0750940753, 2, 5, 5, 5, 5
N1363, -79.2594057465, 36.0755980842, 0, 0, 0, 0, 0
N1364, -82.5011809938, 36.078606892, 0, 0, 0, 0, 0
N1365, -120.10618528, 36.0802211472, 0, 0, 0, 0, 0
N1366, -79.7663577378, 36.0874330742, 0, 0, 0, 1, 1
N1367, -87.0612000816, 36.0876912408, 0, 0, 0, 0, 6
N1368, -96.039464725, 36.0889181049, 0, 3, 6, 9, 9
N1369, -96.0067137444, 36.0889541021, 0, 0, 0, 0, 0
N1370, -96.0295917338, 36.0889811006, 0, 0, 1, 1, 1
N1371, -96.0386884518, 36.0899551851, 0, 0, 0, 0, 0
N1372, -80.247470722, 36.0928421024, 1, 1, 1, 1, 1
N1373, -80.2331697235, 36.0938770773, 0, 0, 0, 0, 0
N1374, -89.5945411528, 36.0948798798, 0, 0, 0, 0, 0
N1375, -80.0149287362, 36.0981070979, 0, 5, 9, 15, 20
N1376, -95.859716724, 36.0985390701, 1, 2, 3, 3, 3
N1377, -96.0121857261, 36.1121380713, 0, 0, 0, 0, 0
N1378, -95.8958967341, 36.113929082, 0, 0, 0, 0, 0
N1379, -86.7735147463, 36.1158640822, 0, 0, 0, 0, 0
N1380, -80.5665731598, 36.1131288778, 0, 0, 0, 0, 1
N1381, -94.1453337162, 36.1173761105, 0, 0, 1, 1, 1
N1382, -80.8138857296, 36.1217950769, 2, 3, 3, 3, 3
N1383, -86.7280557067, 36.1260070984, 0, 0, 0, 0, 0
N1384, -97.3419013564, 36.1284841965, 0, 0, 0, 0, 0
N1385, -115.089512746, 36.1330361051, 0, 0, 1, 1, 1
N1386, -86.7272007203, 36.1386340791, 2, 3, 4, 6, 8
N1387, -95.8601397391, 36.1392280822, 0, 0, 4, 6, 8
N1388, -86.7215037103, 36.1405150831, 0, 0, 0, 0, 0
N1389, -86.7360297363, 36.1428191021, 0, 0, 0, 0, 0
N1390, -95.9797047283, 36.1430980835, 1, 1, 2, 2, 2
N1391, -79.7345427393, 36.1438990737, 0, 0, 5, 7, 8
N1392, -86.6972487267, 36.1442230949, 0, 0, 1, 1, 1
N1393, -96.0038697185, 36.144583072, 0, 0, 0, 0, 0
N1394, -85.5342355058, 36.1364762359, 2, 5, 6, 9, 12
